,Year,Origin,Dest,NonStopMiles,Passengers
44318,2022,KOA,MBS,4404.0,140.0
44319,2022,KOA,MCI,3854.0,6620.0
44320,2022,KOA,MCO,4688.0,6840.0
44321,2022,KOA,MDT,4803.0,390.0
44322,2022,KOA,MDW,4221.0,3540.0
44323,2022,KOA,MEI,4208.0,10.0
44324,2022,KOA,MEM,4122.0,1120.0
44325,2022,KOA,MFE,3681.0,130.0
44326,2022,KOA,MFR,2483.0,3330.0
44327,2022,KOA,MGM,4346.0,30.0
44328,2022,KOA,MHK,3749.0,30.0
44329,2022,KOA,MHT,5041.0,30.0
44330,2022,KOA,MIA,4787.0,2960.0
44331,2022,KOA,MKE,4212.0,3050.0
44332,2022,KOA,MLB,4732.0,60.0
44333,2022,KOA,MLI,4079.0,390.0
44334,2022,KOA,MLU,4016.0,20.0
44335,2022,KOA,MOB,4251.0,150.0
44336,2022,KOA,MOT,3606.0,80.0
44337,2022,KOA,MQT,4238.0,40.0
44338,2022,KOA,MRY,2369.0,240.0
44339,2022,KOA,MSN,4139.0,1980.0
44340,2022,KOA,MSO,3010.0,1440.0
44341,2022,KOA,MSP,3951.0,17300.0
44342,2022,KOA,MSY,4138.0,1680.0
44343,2022,KOA,MTJ,3143.0,310.0
44344,2022,KOA,MYR,4760.0,300.0
44345,2022,KOA,OAJ,4820.0,20.0
44346,2022,KOA,OAK,2378.0,41320.0
44347,2022,KOA,OGG,84.0,87530.0
44348,2022,KOA,OKC,3690.0,2310.0
44349,2022,KOA,OMA,3799.0,3490.0
44350,2022,KOA,OME,3121.0,140.0
44351,2022,KOA,ONT,2551.0,5420.0
44352,2022,KOA,ORD,4213.0,21250.0
44353,2022,KOA,ORF,4872.0,1120.0
44354,2022,KOA,OTH,2459.0,60.0
44355,2022,KOA,OTZ,3268.0,60.0
44356,2022,KOA,PAE,2707.0,20.0
44357,2022,KOA,PBI,4786.0,400.0
44358,2022,KOA,PDT,2768.0,20.0
44359,2022,KOA,PDX,2607.0,61000.0
44360,2022,KOA,PGV,4822.0,30.0
44361,2022,KOA,PHL,4886.0,5920.0
44362,2022,KOA,PHX,2860.0,37320.0
44363,2022,KOA,PIA,4122.0,50.0
44364,2022,KOA,PIR,3601.0,10.0
44365,2022,KOA,PIT,4619.0,3400.0
44366,2022,KOA,PLN,4363.0,10.0
44367,2022,KOA,PNS,4316.0,500.0
44368,2022,KOA,PPG,2545.0,80.0
44369,2022,KOA,PSC,2775.0,1750.0
44370,2022,KOA,PSG,2818.0,50.0
44371,2022,KOA,PSP,2609.0,1410.0
44372,2022,KOA,PUB,3323.0,20.0
44373,2022,KOA,PUW,2875.0,420.0
44374,2022,KOA,PVD,5059.0,200.0
44375,2022,KOA,PWM,5087.0,370.0
44376,2022,KOA,RAP,3462.0,270.0
44377,2022,KOA,RDD,2452.0,450.0
44378,2022,KOA,RDM,2622.0,3630.0
44379,2022,KOA,RDU,4742.0,3940.0
44380,2022,KOA,RHI,4137.0,30.0
44381,2022,KOA,RIC,4804.0,1090.0
44382,2022,KOA,RIW,3182.0,40.0
44383,2022,KOA,RNO,2547.0,7670.0
44384,2022,KOA,ROA,4661.0,190.0
44385,2022,KOA,ROC,4728.0,570.0
44386,2022,KOA,ROW,3290.0,60.0
44387,2022,KOA,RST,3982.0,100.0
44388,2022,KOA,RSW,4687.0,790.0
44389,2022,KOA,SAF,3213.0,70.0
44390,2022,KOA,SAN,2556.0,57650.0
44391,2022,KOA,SAT,3649.0,3830.0
44392,2022,KOA,SAV,4648.0,520.0
44393,2022,KOA,SBA,2432.0,1820.0
44394,2022,KOA,SBN,4296.0,240.0
44395,2022,KOA,SBP,2404.0,1160.0
44396,2022,KOA,SBY,4891.0,20.0
44397,2022,KOA,SCE,4740.0,60.0
44398,2022,KOA,SDF,4341.0,1060.0
44399,2022,KOA,SEA,2688.0,107360.0
44400,2022,KOA,SFO,2367.0,93880.0
44401,2022,KOA,SGF,3925.0,440.0
44402,2022,KOA,SGU,2821.0,240.0
44403,2022,KOA,SHR,3284.0,20.0
44404,2022,KOA,SHV,3912.0,90.0
44405,2022,KOA,SIT,2783.0,240.0
44406,2022,KOA,SJC,2384.0,72350.0
44407,2022,KOA,SJT,3523.0,20.0
44408,2022,KOA,SJU,5806.0,120.0
44409,2022,KOA,SLC,2966.0,23550.0
44410,2022,KOA,SMF,2435.0,28960.0
44411,2022,KOA,SNA,2530.0,2580.0
44412,2022,KOA,SPI,4123.0,20.0
44413,2022,KOA,SPN,3839.0,40.0
44414,2022,KOA,SRQ,4627.0,140.0
44415,2022,KOA,STL,4088.0,5970.0
44416,2022,KOA,STS,2369.0,240.0
44417,2022,KOA,STT,5872.0,90.0
44418,2022,KOA,SUN,2911.0,210.0
44419,2022,KOA,SYR,4806.0,620.0
44420,2022,KOA,TLH,4484.0,140.0
44421,2022,KOA,TPA,4621.0,3960.0
44422,2022,KOA,TRI,4536.0,130.0
44423,2022,KOA,TUL,3787.0,1160.0
44424,2022,KOA,TUS,2911.0,2560.0
44425,2022,KOA,TVC,4326.0,320.0
44426,2022,KOA,TWF,2878.0,10.0
44427,2022,KOA,TXK,3899.0,20.0
44428,2022,KOA,TYR,3820.0,30.0
44429,2022,KOA,TYS,4453.0,680.0
44430,2022,KOA,VDZ,2896.0,10.0
44431,2022,KOA,VLD,4543.0,10.0
44432,2022,KOA,VPS,4355.0,230.0
44433,2022,KOA,XNA,3875.0,620.0
44434,2022,KOA,XWA,3496.0,40.0
44435,2022,KOA,YAK,2862.0,10.0
44436,2022,KOA,YKM,2726.0,290.0
44437,2022,KOA,YUM,2703.0,70.0
44438,2022,KSM,IDA,2411.0,10.0
44439,2022,KSM,LAR,2736.0,10.0
44440,2022,KTN,ABQ,1842.0,280.0
44441,2022,KTN,ADK,1830.0,30.0
44442,2022,KTN,ADQ,808.0,400.0
44443,2022,KTN,AKN,963.0,40.0
44444,2022,KTN,ALB,2683.0,40.0
44445,2022,KTN,ALW,867.0,160.0
44446,2022,KTN,AMA,1989.0,20.0
44447,2022,KTN,ANC,775.0,13230.0
44448,2022,KTN,ATL,2701.0,760.0
44449,2022,KTN,ATW,2039.0,10.0
44450,2022,KTN,AUS,2408.0,500.0
44451,2022,KTN,AVP,2670.0,20.0
44452,2022,KTN,BDL,2762.0,50.0
44453,2022,KTN,BET,1155.0,40.0
44454,2022,KTN,BFL,1502.0,10.0
44455,2022,KTN,BGR,2787.0,10.0
44456,2022,KTN,BHM,2617.0,80.0
44457,2022,KTN,BIL,1206.0,430.0
44458,2022,KTN,BLI,598.0,760.0
44459,2022,KTN,BNA,2489.0,360.0
44460,2022,KTN,BOI,1068.0,1850.0
44461,2022,KTN,BOS,2809.0,430.0
44462,2022,KTN,BRL,2091.0,10.0
44463,2022,KTN,BRO,2665.0,10.0
44464,2022,KTN,BRW,1330.0,40.0
44465,2022,KTN,BTV,2633.0,10.0
44466,2022,KTN,BUF,2481.0,40.0
44467,2022,KTN,BUR,1595.0,430.0
44468,2022,KTN,BWI,2732.0,170.0
44469,2022,KTN,BZN,1114.0,320.0
44470,2022,KTN,CAE,2814.0,10.0
44471,2022,KTN,CDV,617.0,140.0
44472,2022,KTN,CHS,2909.0,170.0
44473,2022,KTN,CLE,2425.0,90.0
44474,2022,KTN,CLT,2756.0,160.0
44475,2022,KTN,CMH,2449.0,130.0
44476,2022,KTN,CPR,1419.0,10.0
44477,2022,KTN,CRP,2553.0,30.0
44478,2022,KTN,CVG,2424.0,180.0
44479,2022,KTN,DAL,2287.0,30.0
44480,2022,KTN,DAY,2401.0,20.0
44481,2022,KTN,DCA,2733.0,300.0
44482,2022,KTN,DEN,1637.0,2240.0
44483,2022,KTN,DFW,2277.0,1320.0
44484,2022,KTN,DLG,1031.0,30.0
44485,2022,KTN,DLH,1790.0,10.0
44486,2022,KTN,DRO,1685.0,20.0
44487,2022,KTN,DSM,1959.0,20.0
44488,2022,KTN,DTW,2330.0,290.0
44489,2022,KTN,EAT,740.0,120.0
44490,2022,KTN,ELP,2040.0,70.0
44491,2022,KTN,ENA,800.0,10.0
44492,2022,KTN,ESC,2035.0,10.0
44493,2022,KTN,EUG,863.0,1250.0
44494,2022,KTN,EVV,2361.0,10.0
44495,2022,KTN,EWR,2760.0,240.0
44496,2022,KTN,EYW,3290.0,10.0
44497,2022,KTN,FAI,856.0,780.0
44498,2022,KTN,FAR,1605.0,50.0
44499,2022,KTN,FAT,1402.0,560.0
44500,2022,KTN,FAY,2848.0,10.0
44501,2022,KTN,FCA,888.0,380.0
44502,2022,KTN,FLG,1691.0,10.0
44503,2022,KTN,FLL,3267.0,250.0
44504,2022,KTN,FSD,1747.0,40.0
44505,2022,KTN,FWA,2313.0,20.0
44506,2022,KTN,GEG,810.0,2210.0
44507,2022,KTN,GJT,1550.0,40.0
44508,2022,KTN,GPT,2698.0,40.0
44509,2022,KTN,GRB,2044.0,10.0
44510,2022,KTN,GRK,2353.0,10.0
44511,2022,KTN,GRR,2216.0,70.0
44512,2022,KTN,GSO,2751.0,30.0
44513,2022,KTN,GSP,2723.0,10.0
44514,2022,KTN,GST,261.0,70.0
44515,2022,KTN,GTF,1028.0,120.0
44516,2022,KTN,HDN,1518.0,10.0
44517,2022,KTN,HLN,1046.0,50.0
44518,2022,KTN,HNL,2711.0,690.0
44519,2022,KTN,HOB,2084.0,10.0
44520,2022,KTN,HOM,791.0,20.0
44521,2022,KTN,HSV,2560.0,20.0
44522,2022,KTN,IAD,2712.0,330.0
44523,2022,KTN,IAH,2499.0,550.0
44524,2022,KTN,ICT,2008.0,100.0
44525,2022,KTN,IDA,1198.0,550.0
44526,2022,KTN,ILM,2922.0,10.0
44527,2022,KTN,IND,2329.0,180.0
44528,2022,KTN,IPL,1740.0,10.0
44529,2022,KTN,JAX,2970.0,100.0
44530,2022,KTN,JFK,2778.0,450.0
44531,2022,KTN,JNU,234.0,12170.0
44532,2022,KTN,KOA,2765.0,340.0
44533,2022,KTN,LAS,1545.0,2200.0
44534,2022,KTN,LAX,1611.0,1530.0
44535,2022,KTN,LEX,2475.0,10.0
44536,2022,KTN,LIH,2707.0,210.0
44537,2022,KTN,LIT,2351.0,70.0
44538,2022,KTN,LRD,2504.0,20.0
44539,2022,KTN,MAF,2159.0,10.0
44540,2022,KTN,MCI,2026.0,590.0
44541,2022,KTN,MCO,3095.0,970.0
44542,2022,KTN,MDT,2681.0,10.0
44543,2022,KTN,MEM,2418.0,40.0
44544,2022,KTN,MFE,2623.0,30.0
44545,2022,KTN,MFR,981.0,720.0
44546,2022,KTN,MIA,3277.0,90.0
44547,2022,KTN,MKE,2119.0,170.0
44548,2022,KTN,MLI,2084.0,10.0
44549,2022,KTN,MOB,2713.0,30.0
44550,2022,KTN,MOT,1380.0,30.0
44551,2022,KTN,MRY,1377.0,10.0
44552,2022,KTN,MSN,2054.0,60.0
44553,2022,KTN,MSO,959.0,650.0
44554,2022,KTN,MSP,1828.0,950.0
44555,2022,KTN,MSY,2678.0,260.0
44556,2022,KTN,MTJ,1604.0,10.0
44557,2022,KTN,OAJ,2906.0,10.0
44558,2022,KTN,OAK,1296.0,460.0
44559,2022,KTN,OGG,2700.0,420.0
44560,2022,KTN,OKC,2121.0,240.0
44561,2022,KTN,OMA,1884.0,180.0
44562,2022,KTN,OME,1310.0,100.0
44563,2022,KTN,ONT,1619.0,470.0
44564,2022,KTN,ORD,2162.0,960.0
44565,2022,KTN,ORF,2859.0,130.0
44566,2022,KTN,OTH,890.0,10.0
44567,2022,KTN,OTZ,1284.0,60.0
44568,2022,KTN,PAH,2362.0,10.0
44569,2022,KTN,PBI,3236.0,30.0
44570,2022,KTN,PDX,784.0,3850.0
44571,2022,KTN,PHF,2836.0,10.0
44572,2022,KTN,PHL,2756.0,260.0
44573,2022,KTN,PHX,1787.0,2580.0
44574,2022,KTN,PIT,2531.0,210.0
44575,2022,KTN,PNS,2764.0,60.0
44576,2022,KTN,PSC,833.0,500.0
44577,2022,KTN,PSG,111.0,1320.0
44578,2022,KTN,PSP,1656.0,300.0
44579,2022,KTN,PUW,868.0,400.0
44580,2022,KTN,PWM,2780.0,10.0
44581,2022,KTN,RAP,1488.0,10.0
44582,2022,KTN,RDD,1113.0,120.0
44583,2022,KTN,RDM,899.0,690.0
44584,2022,KTN,RDU,2807.0,270.0
44585,2022,KTN,RIC,2786.0,100.0
44586,2022,KTN,RNO,1226.0,620.0
44587,2022,KTN,RSW,3181.0,80.0
44588,2022,KTN,SAF,1825.0,10.0
44589,2022,KTN,SAN,1713.0,1300.0
44590,2022,KTN,SAT,2419.0,100.0
44591,2022,KTN,SAV,2903.0,10.0
44592,2022,KTN,SBA,1553.0,90.0
44593,2022,KTN,SBP,1486.0,140.0
44594,2022,KTN,SCE,2608.0,10.0
44595,2022,KTN,SDF,2424.0,20.0
44596,2022,KTN,SEA,680.0,30760.0
44597,2022,KTN,SFO,1301.0,890.0
44598,2022,KTN,SGF,2178.0,130.0
44599,2022,KTN,SGU,1527.0,20.0
44600,2022,KTN,SGY,314.0,10.0
44601,2022,KTN,SIT,183.0,3540.0
44602,2022,KTN,SJC,1325.0,580.0
44603,2022,KTN,SJU,4230.0,20.0
44604,2022,KTN,SLC,1350.0,3170.0
44605,2022,KTN,SMF,1243.0,1790.0
44606,2022,KTN,SNA,1639.0,940.0
44607,2022,KTN,SPS,2167.0,10.0
44608,2022,KTN,STL,2217.0,240.0
44609,2022,KTN,STS,1235.0,200.0
44610,2022,KTN,STT,4276.0,10.0
44611,2022,KTN,SUN,1128.0,10.0
44612,2022,KTN,SYR,2576.0,120.0
44613,2022,KTN,TPA,3073.0,400.0
44614,2022,KTN,TUL,2140.0,40.0
44615,2022,KTN,TUS,1896.0,270.0
44616,2022,KTN,TVC,2134.0,60.0
44617,2022,KTN,TYS,2608.0,20.0
44618,2022,KTN,VPS,2788.0,10.0
44619,2022,KTN,WRG,82.0,1420.0
44620,2022,KTN,XNA,2193.0,30.0
44621,2022,KTN,YAK,412.0,100.0
44622,2022,KTN,YKM,777.0,80.0
44623,2022,KTN,YUM,1773.0,10.0
44624,2022,LAN,ABE,495.0,130.0
44625,2022,LAN,ABQ,1296.0,380.0
44626,2022,LAN,ABR,711.0,10.0
44627,2022,LAN,ACT,1037.0,20.0
44628,2022,LAN,AEX,903.0,10.0
44629,2022,LAN,AGS,664.0,40.0
44630,2022,LAN,ALB,548.0,340.0
44631,2022,LAN,ALO,398.0,30.0
44632,2022,LAN,AMA,1056.0,20.0
44633,2022,LAN,ANC,2915.0,210.0
44634,2022,LAN,ASE,1187.0,40.0
44635,2022,LAN,ATL,631.0,2380.0
44636,2022,LAN,ATW,222.0,50.0
44637,2022,LAN,AUS,1130.0,1410.0
44638,2022,LAN,AVL,518.0,40.0
44639,2022,LAN,AVP,466.0,50.0
44640,2022,LAN,BDL,612.0,420.0
44641,2022,LAN,BFL,1906.0,50.0
44642,2022,LAN,BGR,799.0,70.0
44643,2022,LAN,BHM,646.0,230.0
44644,2022,LAN,BIL,1202.0,60.0
44645,2022,LAN,BIS,839.0,20.0
44646,2022,LAN,BMI,275.0,20.0
44647,2022,LAN,BNA,472.0,930.0
44648,2022,LAN,BOI,1590.0,110.0
44649,2022,LAN,BOS,693.0,1590.0
44650,2022,LAN,BPT,1028.0,10.0
44651,2022,LAN,BQK,813.0,10.0
44652,2022,LAN,BRD,533.0,10.0
44653,2022,LAN,BRL,365.0,20.0
44654,2022,LAN,BRO,1372.0,20.0
44655,2022,LAN,BTR,919.0,50.0
44656,2022,LAN,BTV,585.0,90.0
44657,2022,LAN,BUF,298.0,210.0
44658,2022,LAN,BUR,1909.0,30.0
44659,2022,LAN,BWI,483.0,770.0
44660,2022,LAN,BZN,1328.0,100.0
44661,2022,LAN,CAE,638.0,160.0
44662,2022,LAN,CHA,535.0,150.0
44663,2022,LAN,CHS,725.0,490.0
44664,2022,LAN,CID,370.0,140.0
44665,2022,LAN,CLE,169.0,10.0
44666,2022,LAN,CLT,557.0,1270.0
44667,2022,LAN,CMH,211.0,140.0
44668,2022,LAN,CMI,269.0,20.0
44669,2022,LAN,COS,1087.0,20.0
44670,2022,LAN,COU,484.0,120.0
44671,2022,LAN,CRP,1263.0,20.0
44672,2022,LAN,CRW,342.0,10.0
44673,2022,LAN,CVG,257.0,150.0
44674,2022,LAN,CWA,289.0,30.0
44675,2022,LAN,DAB,958.0,30.0
44676,2022,LAN,DAY,199.0,20.0
44677,2022,LAN,DCA,479.0,8310.0
44678,2022,LAN,DEN,1062.0,1250.0
44679,2022,LAN,DFW,961.0,2220.0
44680,2022,LAN,DHN,792.0,30.0
44681,2022,LAN,DLH,467.0,30.0
44682,2022,LAN,DRO,1285.0,10.0
44683,2022,LAN,DSM,473.0,40.0
44684,2022,LAN,DSM,474.0,400.0
44685,2022,LAN,DTW,74.0,310.0
44686,2022,LAN,ECP,859.0,30.0
44687,2022,LAN,EGE,1180.0,20.0
44688,2022,LAN,ELM,395.0,10.0
44689,2022,LAN,ELP,1413.0,230.0
44690,2022,LAN,ESC,238.0,50.0
44691,2022,LAN,EUG,1927.0,30.0
44692,2022,LAN,EVV,362.0,10.0
44693,2022,LAN,EWN,669.0,20.0
44694,2022,LAN,EWR,557.0,990.0
44695,2022,LAN,EYW,1266.0,190.0
44696,2022,LAN,FAI,2838.0,30.0
44697,2022,LAN,FAR,664.0,80.0
44698,2022,LAN,FAT,1901.0,70.0
44699,2022,LAN,FAY,619.0,40.0
44700,2022,LAN,FCA,1479.0,80.0
44701,2022,LAN,FLG,1543.0,20.0
44702,2022,LAN,FLL,1179.0,660.0
44703,2022,LAN,FLO,648.0,20.0
44704,2022,LAN,FSD,616.0,150.0
44705,2022,LAN,FSM,734.0,10.0
44706,2022,LAN,GCK,913.0,30.0
44707,2022,LAN,GEG,1630.0,100.0
44708,2022,LAN,GFK,708.0,10.0
44709,2022,LAN,GJT,1273.0,10.0
44710,2022,LAN,GNV,912.0,70.0
44711,2022,LAN,GPT,888.0,20.0
44712,2022,LAN,GRB,213.0,110.0
44713,2022,LAN,GRK,1088.0,40.0
44714,2022,LAN,GSO,523.0,200.0
44715,2022,LAN,GSP,558.0,360.0
44716,2022,LAN,HDN,1179.0,20.0
44717,2022,LAN,HHH,758.0,40.0
44718,2022,LAN,HLN,1368.0,40.0
44719,2022,LAN,HNL,4408.0,270.0
44720,2022,LAN,HOU,1083.0,30.0
44721,2022,LAN,HPN,573.0,210.0
44722,2022,LAN,HRL,1359.0,30.0
44723,2022,LAN,HSV,574.0,220.0
44724,2022,LAN,IAD,457.0,220.0
44725,2022,LAN,IAH,1065.0,810.0
44726,2022,LAN,ICT,765.0,160.0
44727,2022,LAN,IDA,1384.0,10.0
44728,2022,LAN,ILM,689.0,300.0
44729,2022,LAN,IMT,273.0,20.0
44730,2022,LAN,IND,229.0,120.0
44731,2022,LAN,ITH,415.0,40.0
44732,2022,LAN,IWD,376.0,10.0
44733,2022,LAN,JAC,1317.0,40.0
44734,2022,LAN,JAN,782.0,170.0
44735,2022,LAN,JAX,862.0,430.0
44736,2022,LAN,JFK,578.0,530.0
44737,2022,LAN,JNU,2378.0,10.0
44738,2022,LAN,KOA,4381.0,50.0
44739,2022,LAN,LAS,1689.0,1330.0
44740,2022,LAN,LAX,1920.0,2240.0
44741,2022,LAN,LBB,1126.0,70.0
44742,2022,LAN,LCH,995.0,40.0
44743,2022,LAN,LEX,327.0,140.0
44744,2022,LAN,LFT,959.0,30.0
44745,2022,LAN,LGA,570.0,1870.0
44746,2022,LAN,LGB,1912.0,10.0
44747,2022,LAN,LIH,4452.0,30.0
44748,2022,LAN,LIT,691.0,160.0
44749,2022,LAN,LNK,642.0,10.0
44750,2022,LAN,LRD,1342.0,10.0
44751,2022,LAN,LSE,345.0,30.0
44752,2022,LAN,LYH,472.0,10.0
44753,2022,LAN,MAF,1220.0,20.0
44754,2022,LAN,MCI,581.0,760.0
44755,2022,LAN,MCO,1006.0,4270.0
44756,2022,LAN,MDT,443.0,250.0
44757,2022,LAN,MDW,176.0,40.0
44758,2022,LAN,MEM,607.0,260.0
44759,2022,LAN,MFE,1381.0,60.0
44760,2022,LAN,MFR,1936.0,20.0
44761,2022,LAN,MGM,729.0,30.0
44762,2022,LAN,MHK,679.0,60.0
44763,2022,LAN,MHT,667.0,110.0
44764,2022,LAN,MIA,1196.0,990.0
44765,2022,LAN,MKE,169.0,200.0
44766,2022,LAN,MLB,1036.0,20.0
44767,2022,LAN,MLI,318.0,70.0
44768,2022,LAN,MOT,892.0,10.0
44769,2022,LAN,MQT,283.0,120.0
44770,2022,LAN,MRY,2014.0,20.0
44771,2022,LAN,MSN,242.0,320.0
44772,2022,LAN,MSP,455.0,1480.0
44773,2022,LAN,MSY,936.0,520.0
44774,2022,LAN,MYR,699.0,150.0
44775,2022,LAN,OAJ,665.0,60.0
44776,2022,LAN,OAK,2003.0,50.0
44777,2022,LAN,OGG,4351.0,90.0
44778,2022,LAN,OKC,864.0,210.0
44779,2022,LAN,OMA,590.0,370.0
44780,2022,LAN,ONT,1876.0,160.0
44781,2022,LAN,ORD,179.0,2650.0
44782,2022,LAN,ORF,602.0,550.0
44783,2022,LAN,PBI,1138.0,360.0
44784,2022,LAN,PDX,1881.0,370.0
44785,2022,LAN,PGV,626.0,10.0
44786,2022,LAN,PHL,526.0,1040.0
44787,2022,LAN,PHX,1618.0,1840.0
44788,2022,LAN,PIA,302.0,40.0
44789,2022,LAN,PIT,275.0,450.0
44790,2022,LAN,PNS,861.0,230.0
44791,2022,LAN,PSC,1709.0,10.0
44792,2022,LAN,PSP,1828.0,120.0
44793,2022,LAN,PVD,678.0,210.0
44794,2022,LAN,PWM,723.0,180.0
44795,2022,LAN,RAP,932.0,40.0
44796,2022,LAN,RDM,1825.0,20.0
44797,2022,LAN,RDU,568.0,1320.0
44798,2022,LAN,RIC,529.0,360.0
44799,2022,LAN,RNO,1836.0,110.0
44800,2022,LAN,ROA,449.0,10.0
44801,2022,LAN,ROC,351.0,130.0
44802,2022,LAN,RST,406.0,50.0
44803,2022,LAN,RSW,1131.0,650.0
44804,2022,LAN,SAF,1251.0,10.0
44805,2022,LAN,SAN,1900.0,1180.0
44806,2022,LAN,SAT,1195.0,690.0
44807,2022,LAN,SAV,758.0,200.0
44808,2022,LAN,SBA,1977.0,10.0
44809,2022,LAN,SBP,1993.0,50.0
44810,2022,LAN,SCE,372.0,10.0
44811,2022,LAN,SDF,323.0,210.0
44812,2022,LAN,SEA,1854.0,1360.0
44813,2022,LAN,SFO,2014.0,1310.0
44814,2022,LAN,SGF,603.0,140.0
44815,2022,LAN,SGU,1579.0,10.0
44816,2022,LAN,SHV,873.0,90.0
44817,2022,LAN,SJC,1998.0,150.0
44818,2022,LAN,SJT,1177.0,10.0
44819,2022,LAN,SJU,1999.0,200.0
44820,2022,LAN,SLC,1415.0,710.0
44821,2022,LAN,SMF,1947.0,310.0
44822,2022,LAN,SNA,1902.0,1040.0
44823,2022,LAN,SPS,966.0,10.0
44824,2022,LAN,SRQ,1067.0,140.0
44825,2022,LAN,STL,411.0,770.0
44826,2022,LAN,STS,2013.0,10.0
44827,2022,LAN,STT,2039.0,50.0
44828,2022,LAN,STX,2082.0,30.0
44829,2022,LAN,SWO,808.0,20.0
44830,2022,LAN,SYR,430.0,210.0
44831,2022,LAN,TLH,854.0,190.0
44832,2022,LAN,TPA,1027.0,1750.0
44833,2022,LAN,TRI,450.0,10.0
44834,2022,LAN,TUL,755.0,340.0
44835,2022,LAN,TUS,1616.0,560.0
44836,2022,LAN,TYR,931.0,10.0
44837,2022,LAN,TYS,482.0,290.0
44838,2022,LAN,UIN,395.0,10.0
44839,2022,LAN,VPS,855.0,30.0
44840,2022,LAN,XNA,685.0,240.0
44841,2022,LAN,XWA,1001.0,30.0
44842,2022,LAN,YUM,1775.0,10.0
44843,2022,LAR,ABQ,436.0,210.0
44844,2022,LAR,ACV,960.0,20.0
44845,2022,LAR,ALB,1633.0,60.0
44846,2022,LAR,AMA,472.0,30.0
44847,2022,LAR,ANC,2294.0,50.0
44848,2022,LAR,ATL,1278.0,250.0
44849,2022,LAR,AUS,888.0,340.0
44850,2022,LAR,BDL,1698.0,30.0
44851,2022,LAR,BFL,831.0,10.0
44852,2022,LAR,BGR,1865.0,10.0
44853,2022,LAR,BHB,1890.0,10.0
44854,2022,LAR,BHM,1166.0,40.0
44855,2022,LAR,BIH,731.0,10.0
44856,2022,LAR,BIL,342.0,20.0
44857,2022,LAR,BIS,450.0,70.0
44858,2022,LAR,BNA,1084.0,200.0
44859,2022,LAR,BOI,561.0,170.0
44860,2022,LAR,BOS,1778.0,220.0
44861,2022,LAR,BQN,2762.0,10.0
44862,2022,LAR,BRO,1162.0,10.0
44863,2022,LAR,BTR,1100.0,20.0
44864,2022,LAR,BTV,1654.0,30.0
44865,2022,LAR,BUF,1383.0,10.0
44866,2022,LAR,BUR,849.0,40.0
44867,2022,LAR,BWI,1534.0,50.0
44868,2022,LAR,BZN,413.0,70.0
44869,2022,LAR,CAE,1434.0,10.0
44870,2022,LAR,CHA,1192.0,30.0
44871,2022,LAR,CHS,1523.0,20.0
44872,2022,LAR,CID,724.0,30.0
44873,2022,LAR,CLE,1235.0,130.0
44874,2022,LAR,CLT,1403.0,60.0
44875,2022,LAR,CMH,1197.0,60.0
44876,2022,LAR,CRP,1042.0,30.0
44877,2022,LAR,CVG,1120.0,80.0
44878,2022,LAR,DAY,1130.0,10.0
44879,2022,LAR,DCA,1520.0,60.0
44880,2022,LAR,DEN,113.0,20.0
44881,2022,LAR,DFW,750.0,530.0
44882,2022,LAR,DRO,308.0,30.0
44883,2022,LAR,DSM,624.0,80.0
44884,2022,LAR,DTW,1152.0,130.0
44885,2022,LAR,EAU,758.0,10.0
44886,2022,LAR,ELP,657.0,90.0
44887,2022,LAR,EUG,912.0,120.0
44888,2022,LAR,EWR,1639.0,240.0
44889,2022,LAR,FAI,2317.0,10.0
44890,2022,LAR,FAR,586.0,50.0
44891,2022,LAR,FAT,816.0,110.0
44892,2022,LAR,FCA,641.0,10.0
44893,2022,LAR,FLG,536.0,20.0
44894,2022,LAR,FLL,1796.0,60.0
44895,2022,LAR,FNT,1129.0,10.0
44896,2022,LAR,FSD,482.0,90.0
44897,2022,LAR,FWA,1066.0,20.0
44898,2022,LAR,GEG,729.0,50.0
44899,2022,LAR,GNV,1536.0,20.0
44900,2022,LAR,GRB,915.0,30.0
44901,2022,LAR,GRR,1039.0,60.0
44902,2022,LAR,GSO,1431.0,10.0
44903,2022,LAR,GSP,1348.0,10.0
44904,2022,LAR,GTF,511.0,10.0
44905,2022,LAR,GUC,203.0,10.0
44906,2022,LAR,HLN,482.0,10.0
44907,2022,LAR,HNL,3324.0,80.0
44908,2022,LAR,IAD,1497.0,280.0
44909,2022,LAR,IAH,972.0,450.0
44910,2022,LAR,ICT,508.0,150.0
44911,2022,LAR,IDA,361.0,10.0
44912,2022,LAR,ILM,1588.0,30.0
44913,2022,LAR,IND,1024.0,70.0
44914,2022,LAR,IPL,800.0,10.0
44915,2022,LAR,ITH,1501.0,10.0
44916,2022,LAR,JAC,303.0,30.0
44917,2022,LAR,JAX,1531.0,30.0
44918,2022,LAR,KOA,3294.0,30.0
44919,2022,LAR,LAS,626.0,490.0
44920,2022,LAR,LAX,862.0,570.0
44921,2022,LAR,LBB,568.0,20.0
44922,2022,LAR,LCH,1039.0,10.0
44923,2022,LAR,LEX,1143.0,30.0
44924,2022,LAR,LGA,1653.0,200.0
44925,2022,LAR,LIH,3370.0,30.0
44926,2022,LAR,LIT,861.0,20.0
44927,2022,LAR,LNK,466.0,20.0
44928,2022,LAR,LWS,665.0,20.0
44929,2022,LAR,MAF,674.0,50.0
44930,2022,LAR,MCI,595.0,210.0
